,time,open,high,low,close,volume,MA50,MA200,sup,Buy_signal,Sell_signal
1798,2020-03-25,42900,43470,42100,43470,1074610,57609.18,69399.645,47392.94121,0,0
1799,2020-03-26,43410,43690,42320,42470,564130,57081.18,69244.245,47392.94121,0,0
1800,2020-03-27,42470,42760,41310,42100,484150,56535.58,69095.845,47392.94121,0,0
1801,2020-03-30,39720,40080,39430,39510,556090,55946.78,68934.495,46566.882,0,0
1802,2020-03-31,41740,41740,39070,39650,414540,55366.58,68772.095,46566.882,0,0
1803,2020-04-01,39570,41670,39570,40590,577930,54818.18,68614.745,46566.882,0,0
1804,2020-04-03,43410,43410,41600,42820,1147360,54324.58,68469.945,46566.882,0,0
1805,2020-04-06,44850,45570,44130,45570,1513290,53887.38,68331.095,46566.882,0,0
1806,2020-04-07,46220,46220,44710,45510,945030,53446.18,68188.045,46566.882,0,0
1807,2020-04-08,44350,45430,43980,45360,869540,52980.18,68041.795,46566.882,0,0
1808,2020-04-09,45870,48470,45650,48470,1506780,52576.38,67914.645,40109.44365,1,0
1809,2020-04-10,47750,48830,47020,48540,944260,52215.98,67791.345,41191.66598,0,0
1810,2020-04-13,49340,50280,48830,49200,1048800,51948.38,67667.095,43037.85656,0,0
1811,2020-04-14,48470,48690,47320,48470,1273310,51713.98,67562.945,43037.85656,0,0
1812,2020-04-15,47610,48690,47380,48180,645240,51491.18,67459.095,43037.85656,0,0
1813,2020-04-16,48180,49200,47610,48760,717400,51285.78,67336.195,43037.85656,0,0
1814,2020-04-17,48830,49920,48830,48980,811680,51022.58,67213.745,43856.11708,0,0
1815,2020-04-20,49200,49920,48540,49770,1227520,50773.58,67098.395,43908.10035,0,0
1816,2020-04-21,47750,48620,46670,46670,1557070,50450.98,66966.845,43908.10035,0,0
1817,2020-04-22,44130,46730,44130,45940,760590,50131.38,66830.195,43908.10035,0,0
1818,2020-04-23,47020,47750,46880,47100,620260,49828.98,66701.495,43908.10035,0,0
1819,2020-04-24,47610,47750,46810,47100,583010,49504.98,66567.845,43908.10035,0,0
1820,2020-04-27,47100,47670,46300,46450,476510,49153.6,66425.995,43908.10035,0,0
1821,2020-04-28,45290,46300,45140,45430,775610,48799,66277.645,43908.10035,0,0
1822,2020-04-29,45870,46450,45570,45870,623860,48472,66132.895,43908.10035,0,0
1823,2020-05-04,47020,47460,46010,46160,410240,48161,65988.845,43908.10035,0,0
1824,2020-05-05,47020,47380,46300,47380,652830,47874.4,65849.495,43908.10035,0,0
1825,2020-05-06,48260,49770,48260,49630,1540630,47631.4,65712.545,43972.84765,0,0
1826,2020-05-07,49630,50280,48980,49700,705710,47411.4,65581.995,44751.01227,0,0
1827,2020-05-08,49700,51220,49700,50360,1700680,47217.6,65458.945,45626.58195,0,0
1828,2020-05-11,52820,52820,50640,52820,1084850,47118,65349.995,46532.78453,0,0
1829,2020-05-12,52740,53540,51370,52960,1145720,47034.2,65236.095,47070.24388,0,0
1830,2020-05-13,52820,53470,52090,52380,991060,46985,65120.695,47573.06618,0,0
1831,2020-05-14,51800,52380,51520,51730,688000,46876.6,64997.445,47573.06618,0,0
1832,2020-05-15,52740,52820,51300,51300,904360,46745.2,64872.045,47573.06618,0,0
1833,2020-05-18,51800,53170,51800,53170,1071380,46678.4,64745.395,47575.41486,0,0
1834,2020-05-19,54550,54550,53610,54120,1144660,46630.6,64630.545,49280.35559,0,0
1835,2020-05-20,52820,54120,52820,53680,548540,46582.8,64513.145,49280.35559,0,0
1836,2020-05-21,53900,54700,53540,54270,952810,46624.8,64401.545,49619.03676,0,0
1837,2020-05-22,54190,54190,53250,53470,982700,46703,64294.045,49619.03676,0,0
1838,2020-05-25,53470,53610,53110,53320,554990,46846.2,64192.895,49619.03676,0,0
1839,2020-05-26,53900,54190,53390,54190,615970,47070.6,64103.195,50077.87738,0,0
1840,2020-05-27,54620,55210,54120,54270,1141480,47331.4,64019.195,51016.03775,0,0
1841,2020-05-28,54270,54550,53470,53470,551210,47542.8,63929.445,51016.03775,0,0
1842,2020-05-29,53900,53900,53320,53830,372610,47754.2,63840.395,51016.03775,0,0
1843,2020-06-01,54190,54980,53970,54480,596060,48004.6,63752.145,51131.13456,0,0
1844,2020-06-02,54480,56290,54270,55270,1452270,48309.8,63674.895,51548.11534,0,0
1845,2020-06-03,56070,56650,55490,56430,633960,48600.8,63600.245,52279.81315,0,0
1846,2020-06-04,56510,57520,56430,56430,848030,48949.4,63525.595,53259.12555,0,0
1847,2020-06-05,55710,56430,55350,55710,881330,49250.2,63447.345,53259.12555,0,0
1848,2020-06-08,57520,57520,56650,57150,659450,49523.8,63373.095,53259.12555,0,0
1849,2020-06-09,56580,57070,56430,56720,481610,49808.8,63292.495,53259.12555,0,0
1850,2020-06-10,56430,56720,56070,56430,426400,50095.4,63202.645,53259.12555,0,0
1851,2020-06-11,56070,56510,52520,52520,1251510,50355.6,63095.395,59148.01896,0,1
1852,2020-06-12,50720,54190,50720,53970,878600,50642,62997.495,57913.30197,0,0
1853,2020-06-15,53970,54550,52170,52170,554870,50873.6,62899.445,57913.30197,0,0
1854,2020-06-16,53170,53170,52450,52890,454210,51075,62803.595,57913.30197,0,0
1855,2020-06-17,53170,53470,52520,52740,330300,51218.4,62705.545,57913.30197,0,0
1856,2020-06-18,52520,52820,52090,52230,317660,51352.8,62603.095,57020.29336,0,0
1857,2020-06-19,52960,53030,52520,52520,303720,51496,62501.795,57020.29336,0,0
1858,2020-06-22,52960,53320,52820,52890,227680,51584.4,62405.195,57020.29336,0,0
1859,2020-06-23,52960,53760,52820,53470,349770,51683,62309.345,57020.29336,0,0
1860,2020-06-24,53250,53680,52090,52520,240120,51749.4,62208.345,56843.77142,0,0
1861,2020-06-25,52090,52820,51730,52380,335210,51827.6,62105.595,56135.37551,0,0
1862,2020-06-26,52450,52960,52090,52230,322890,51908.6,62004.645,56135.37551,0,0
1863,2020-06-29,52090,52090,50420,50420,571650,51941.8,61897.545,55186.50037,0,0
1864,2020-06-30,51070,51730,49200,49920,459150,51960.6,61790.095,54919.14318,0,0
1865,2020-07-01,50280,51370,49920,51370,387430,51992.6,61687.745,54919.14318,0,0
1866,2020-07-02,51660,51730,51010,51010,210850,52079.4,61577.445,54919.14318,0,0
1867,2020-07-03,51660,51660,50860,50860,310040,52177.8,61457.695,54919.14318,0,0
1868,2020-07-06,51950,52670,51520,52380,485000,52283.4,61332.895,54919.14318,0,0
1869,2020-07-07,52820,53760,52380,52380,819010,52389,61218.595,54919.14318,0,0
1870,2020-07-08,52820,53610,52450,52740,534040,52514.8,61106.845,54919.14318,0,0
1871,2020-07-09,53470,54840,53320,54410,1179910,52694.4,61007.045,54919.14318,0,0
1872,2020-07-10,54270,54550,53680,53760,461690,52852.2,60901.495,54919.14318,0,0
1873,2020-07-13,54270,54480,53760,54190,592380,53012.8,60798.095,54919.14318,0,0
1874,2020-07-14,54640,55780,54570,54790,631990,53161,60701.645,54919.14318,0,0
1875,2020-07-15,55320,55860,54720,54720,507920,53262.8,60599.045,54919.14318,0,0
1876,2020-07-16,55170,55320,54790,54790,534310,53364.6,60493.145,54919.14318,0,0
1877,2020-07-17,54790,55020,54570,54570,382400,53448.8,60381.495,54919.14318,0,0
1878,2020-07-20,54040,54490,53810,53810,492500,53468.6,60266.395,54919.14318,0,0
1879,2020-07-21,53810,54420,53730,53880,264440,53487,60161.445,54919.14318,0,0
1880,2020-07-22,54270,54270,53200,53270,343540,53504.8,60058.845,54919.14318,0,0
1881,2020-07-23,53270,54340,53270,53960,629750,53549.4,59965.045,54919.14318,0,0
1882,2020-07-24,53960,54270,51230,51830,1173440,53560,59859.895,54919.14318,0,0
1883,2020-07-27,48720,52370,48420,48570,1319680,53468,59741.395,55437.65639,0,0
1884,2020-07-28,50090,51460,48570,51460,683540,53414.8,59635.845,55437.65639,0,0
1885,2020-07-29,49410,50550,48040,48190,777530,53305,59511.045,55437.65639,0,0
1886,2020-07-30,51520,51520,48960,49710,417700,53213.8,59389.545,55437.65639,0,0
1887,2020-07-31,48960,49710,48420,49710,314230,53138.6,59269.145,55419.8491,0,0
1888,2020-08-03,49560,51230,49480,51000,536220,53092.2,59158.045,55419.8491,0,0
1889,2020-08-04,51990,51990,51380,51680,387300,53042,59050.345,55419.8491,0,0
1890,2020-08-05,51680,52290,51460,52060,566050,52997.8,58945.295,55419.8491,0,0
1891,2020-08-06,51990,52970,51920,52740,640610,52983.2,58843.645,55419.8491,0,0
1892,2020-08-07,52740,53660,52520,53270,571770,52972,58743.895,55419.8491,0,0
1893,2020-08-10,53360,53960,53270,53510,469290,52952.6,58644.645,55419.8491,0,0
1894,2020-08-11,53510,53730,52900,53130,550870,52909.8,58544.195,55419.8491,0,0
1895,2020-08-12,53510,54340,53130,54040,973330,52862,58443.995,55419.8491,0,0
1896,2020-08-13,54270,55320,54270,55100,951630,52835.4,58348.745,55419.8491,0,0
1897,2020-08-14,54640,55250,54490,54870,870730,52818.6,58250.895,55419.8491,0,0
1898,2020-08-17,54640,54950,54040,54640,460890,52768.4,58154.445,55419.8491,0,0
1899,2020-08-18,55410,55410,54270,54570,297780,52725.4,58053.995,55419.8491,0,0
1900,2020-08-19,54640,54870,54490,54720,224530,52691.2,57953.245,55419.8491,0,0
1901,2020-08-20,54570,54790,53880,53880,444340,52718.4,57844.645,55419.8491,0,0
1902,2020-08-21,54040,54720,53960,54640,494700,52731.8,57736.245,55419.8491,0,0
1903,2020-08-24,54790,55780,54790,55410,638880,52796.6,57626.245,55419.8491,0,0
1904,2020-08-25,55560,56540,55560,56010,722600,52859,57523.595,52891.1111,1,0
1905,2020-08-26,56160,56470,55780,55780,431210,52919.8,57418.695,53121.66665,0,0
1906,2020-08-27,55700,55700,55020,55410,501290,52983.4,57313.395,53121.66665,0,0
1907,2020-08-28,56160,56920,55470,56320,1011700,53059.4,57217.695,53121.66665,0,0
1908,2020-08-31,56470,56920,55780,56230,549950,53126.2,57118.995,53176.12244,0,0
1909,2020-09-01,56230,57300,56010,57220,844110,53201.2,57025.245,53381.67638,0,0
1910,2020-09-03,57680,57830,57150,57520,587250,53301.2,56927.595,54392.86547,0,0
1911,2020-09-04,56230,57070,56230,56620,937330,53386,56820.045,54392.86547,0,0
1912,2020-09-07,56470,56470,54640,54640,1336130,53434.2,56700.745,54392.86547,0,0
1913,2020-09-08,54640,55630,54640,54640,663940,53518.6,56585.095,54392.86547,0,0
1914,2020-09-09,53880,54640,53810,54420,740970,53608.6,56477.345,54392.86547,0,0
1915,2020-09-10,55020,55320,54570,54640,620770,53674,56373.995,54392.86547,0,0
1916,2020-09-11,54420,55020,54110,54490,264100,53743.6,56273.545,54392.86547,0,0
1917,2020-09-14,54640,55020,54190,54190,557430,53810.2,56171.595,57696.02515,0,1
1918,2020-09-15,54790,54870,54190,54870,727700,53860,56076.995,57470.8787,0,0
1919,2020-09-16,54950,55410,54640,54640,353430,53905.2,55981.245,57470.8787,0,0
1920,2020-09-17,55020,55250,54420,54420,398140,53938.8,55888.695,57470.8787,0,0
1921,2020-09-18,54790,55170,54340,55020,373220,53951,55800.195,57470.8787,0,0
1922,2020-09-21,55320,55860,54720,55250,939720,53980.8,55721.945,57470.8787,0,0
1923,2020-09-22,55020,55320,54570,54570,821590,53988.4,55643.195,57470.8787,0,0
1924,2020-09-23,55020,55780,54790,55170,823090,53996,55559.845,57470.8787,0,0
1925,2020-09-24,55170,56010,54950,55780,820660,54017.2,55484.245,57470.8787,0,0
1926,2020-09-25,55780,55860,55100,55470,459680,54030.8,55407.095,57470.8787,0,0
1927,2020-09-28,55470,55780,54790,54790,417070,54035.2,55319.995,57470.8787,0,0
1928,2020-09-29,54790,55410,54270,54270,1073200,54044.4,55237.195,57470.8787,0,0
1929,2020-09-30,54270,54640,54110,54110,615450,54049,55152.895,57119.13351,0,0
1930,2020-10-01,54270,54950,54270,54950,252570,54082.6,55073.495,57119.13351,0,0
1931,2020-10-02,54950,55020,53960,54570,612860,54094.8,54991.845,57119.13351,0,0
1932,2020-10-05,54570,55250,54340,55020,704400,54158.6,54911.695,57119.13351,0,0
1933,2020-10-06,55250,55560,54950,55020,763230,54287.6,54834.095,57119.13351,0,0
1934,2020-10-07,55020,57150,54790,56230,2294270,54383,54769.795,57119.13351,0,0
1935,2020-10-08,56840,57070,56230,56620,774540,54551.6,54706.345,57119.13351,0,0
1936,2020-10-09,56920,56920,56230,56380,438960,54685,54640.945,57119.13351,0,0
1937,2020-10-12,56380,58130,56160,56920,1917010,54829.2,54578.995,57119.13351,0,0
1938,2020-10-13,57000,57450,56690,56920,596720,54947.6,54515.245,57119.13351,0,0
1939,2020-10-14,57300,57830,56840,57070,1263470,55055.4,54450.045,57119.13351,0,0
1940,2020-10-15,57680,58370,56920,56920,1377170,55152.6,54386.645,57119.13351,0,0
1941,2020-10-16,56920,57680,56470,57220,1091120,55242.2,54321.845,53659.40946,1,0
1942,2020-10-19,57300,57680,56090,56160,1196620,55300,54253.945,53659.40946,0,0
1943,2020-10-20,55780,56160,55020,55100,1119350,55331.8,54190.495,53659.40946,0,0
1944,2020-10-21,55410,55700,54870,54870,950020,55366.6,54122.645,53659.40946,0,0
1945,2020-10-22,54870,55930,54570,55930,796300,55404.4,54059.345,53659.40946,0,0
1946,2020-10-23,56010,56320,55700,55780,606780,55418,53984.445,53659.40946,0,0
1947,2020-10-26,55860,56160,54640,54640,649920,55413.4,53906.395,53659.40946,0,0
1948,2020-10-27,54950,55100,54570,54640,653240,55413.4,53828.695,53659.40946,0,0
1949,2020-10-28,54640,55170,54420,54570,776140,55413.4,53757.195,53659.40946,0,0
1950,2020-10-29,54420,54790,53880,53880,779650,55396.6,53679.695,53659.40946,0,0
1951,2020-10-30,54640,54640,53130,53420,786390,55387.4,53602.045,57115.89928,0,1
1952,2020-11-02,53510,53730,52670,52900,926540,55352.6,53523.245,56423.62796,0,0
1953,2020-11-03,53130,54040,53050,53270,975380,55309.8,53449.545,56423.62796,0,0
1954,2020-11-04,53810,55020,53730,54570,577270,55281,53384.895,56423.62796,0,0
1955,2020-11-05,54640,54640,54110,54270,432170,55250.8,53319.095,56423.62796,0,0
1956,2020-11-06,54190,54490,53660,53730,474350,55217.2,53249.895,56423.62796,0,0
1957,2020-11-09,53880,54490,53880,54190,717480,55174.6,53177.545,56423.62796,0,0
1958,2020-11-10,55860,56010,54790,54790,1271490,55145.8,53108.195,56423.62796,0,0
1959,2020-11-11,55630,56010,55320,55560,1594170,55112.6,53053.195,56423.62796,0,0
1960,2020-11-12,55780,56160,55470,55700,547590,55076.2,53018.795,56423.62796,0,0
1961,2020-11-13,55470,55780,55170,55780,896800,55059.4,52996.745,56423.62796,0,0
1962,2020-11-16,56090,56160,55020,55020,1255550,55067,52975.245,56423.62796,0,0
1963,2020-11-17,55410,57300,55320,57300,2192600,55120.2,52966.595,52693.07413,1,0
1964,2020-11-18,57370,60720,57000,60720,3450740,55246.2,52959.495,54165.49211,0,0
1965,2020-11-19,61020,63970,61020,62310,2283360,55399.6,52959.945,57078.27895,0,0
1966,2020-11-20,61860,62380,61400,62080,1207780,55551.4,52956.345,57078.27895,0,0
1967,2020-11-23,62310,63370,61620,63370,1796080,55735,52963.595,57405.36821,0,0
1968,2020-11-24,63370,63600,61470,62610,1824250,55889.8,52965.545,57405.36821,0,0
1969,2020-11-25,63450,63520,62770,62770,1428530,56052.4,52962.895,58233.2297,0,0
1970,2020-11-26,62610,63290,62010,63220,1099520,56228.4,52958.9,58233.2297,0,0
1971,2020-11-27,63370,63370,62770,63370,947930,56395.4,52959.95,58734.0055,0,0
1972,2020-11-30,63450,65349,63370,63370,1332670,56557.8,52965.7,59794.79043,0,0
1973,2020-12-01,62230,64280,62080,63370,1332900,56733.8,52974,59794.79043,0,0
1974,2020-12-02,63370,64129,62770,63750,983710,56905.4,52984.2,59794.79043,0,0
1975,2020-12-03,63750,64440,63370,64129,978850,57072.38,52995.945,59794.79043,0,0
1976,2020-12-04,64510,65570,64129,64890,1502870,57260.78,53016.895,60353.2915,0,0
1977,2020-12-07,65040,65570,64580,65500,1390120,57474.98,53044.145,60796.82129,0,0
1978,2020-12-08,65650,65650,64890,65349,1140540,57696.56,53081.89,61277.27539,0,0
1979,2020-12-09,65269,66480,64890,65349,1135190,57921.34,53122.885,61581.23605,0,0
1980,2020-12-10,65349,65570,64050,64050,1085890,58103.34,53168.935,61581.23605,0,0
1981,2020-12-11,64970,65349,64280,65349,914520,58318.92,53209.93,61581.23605,0,0
1982,2020-12-14,65349,66180,65120,66030,860080,58539.12,53250.73,61655.63553,0,0
1983,2020-12-15,65650,65950,64670,64819,1095430,58735.1,53292.275,61655.63553,0,0
1984,2020-12-16,65269,65570,64580,65120,773810,58912.9,53335.325,61655.63553,0,0
1985,2020-12-17,64670,64970,63820,63820,1844030,59056.9,53374.075,61655.63553,0,0
1986,2020-12-18,63820,64580,63820,64440,590630,59218.1,53435.425,61655.63553,0,0
1987,2020-12-21,64670,65570,64209,65500,1296520,59389.7,53515.125,61655.63553,0,0
1988,2020-12-22,64890,65269,64209,64730,909760,59545.9,53607.975,61655.63553,0,0
1989,2020-12-23,64580,65120,64209,64280,551200,59690.1,53714.525,61655.63553,0,0
1990,2020-12-24,64510,64819,62230,63670,1253120,59825.1,53826.725,61655.63553,0,0
1991,2020-12-25,63600,64280,62610,63910,617310,59958.9,53931.775,61655.63553,0,0
1992,2020-12-28,64510,67240,63970,65950,2377030,60154.7,54045.225,61655.63553,0,0
1993,2020-12-29,66030,66780,65269,66100,490820,60374.7,54165.925,61655.63553,0,0
1994,2020-12-30,66100,66410,65870,65950,672840,60596.3,54295.625,61655.63553,0,0
1995,2020-12-31,66030,66100,65420,65720,957350,60792.1,54414.825,61655.63553,0,0
1996,2021-01-04,66720,67850,66100,67400,1362600,61024.5,54556.825,62474.67666,0,0
1997,2021-01-05,66780,68460,65720,68310,1262700,61297.9,54695.025,62474.67666,0,0
1998,2021-01-06,69060,69740,68310,68610,1161900,61577.3,54820.725,64099.25224,0,0
1999,2021-01-07,69060,70430,67690,70360,1446600,61893.1,54960.175,64099.25224,0,0
2000,2021-01-08,70360,70810,69590,70360,934700,62222.7,55101.475,65051.69552,0,0
2001,2021-01-11,70580,71870,70360,70810,743600,62570.5,55257.975,66055.02473,0,0
2002,2021-01-12,70810,71270,69820,71040,949100,62933.3,55414.925,66055.02473,0,0
2003,2021-01-13,71800,71800,70360,70580,1091600,63279.5,55564.875,66212.67123,0,0
2004,2021-01-14,70270,70580,69440,69900,775000,63586.1,55700.275,66212.67123,0,0
2005,2021-01-15,70580,70810,68680,69520,1767000,63891.1,55820.025,66212.67123,0,0
2006,2021-01-18,69820,69820,68220,68760,972000,64191.7,55936.275,66212.67123,0,0
2007,2021-01-19,68760,68760,63970,64510,1158400,64398.1,56032.025,72611.21744,0,1
2008,2021-01-20,65269,65650,60870,65650,1022600,64615.3,56117.925,70662.47209,0,0
2009,2021-01-21,66410,66720,65650,66410,966400,64832.3,56207.275,70662.47209,0,0
2010,2021-01-22,66410,66780,65570,65720,1062200,65032.7,56289.875,70662.47209,0,0
2011,2021-01-25,65500,65800,64209,64280,1225400,65202.7,56368.925,70662.47209,0,0
2012,2021-01-26,64360,64360,61470,63220,1329100,65366.7,56444.125,69403.46141,0,0
2013,2021-01-27,63220,63220,59960,59960,940900,65419.9,56500.125,68548.6812,0,0
2014,2021-01-28,56160,59190,55780,55780,1569900,65321.1,56534.125,65241.01246,0,0
2015,2021-01-29,55780,59190,55020,57910,902600,65233.1,56574.825,65241.01246,0,0
2016,2021-02-01,58280,58970,56540,57070,670300,65132.9,56626.825,65241.01246,0,0
2017,2021-02-02,57070,58440,56770,58060,934100,65026.7,56687.425,65241.01246,0,0
2018,2021-02-03,59580,60720,59190,60720,874500,64988.9,56755.525,65241.01246,0,0
2019,2021-02-04,61470,62010,60560,61470,790800,64962.9,56827.375,65241.01246,0,0
2020,2021-02-05,62380,62990,61620,61620,799000,64930.9,56903.225,65241.01246,0,0
2021,2021-02-08,62830,62920,58520,59960,1695100,64862.7,56975.875,65241.01246,0,0
2022,2021-02-09,60330,61700,59190,61700,1216500,64829.3,57055.025,65241.01246,0,0
2023,2021-02-17,64510,65950,63370,65950,1923100,64880.9,57153.975,56162.53808,1,0
2024,2021-02-18,67470,68680,66260,68370,2259700,64973.3,57258.925,59016.46121,0,0
2025,2021-02-19,66780,67920,66780,67470,1134700,65040.12,57348.125,59422.68104,0,0
2026,2021-02-22,66780,67690,66100,66940,1156500,65081.12,57434.325,59422.68104,0,0
2027,2021-02-23,68310,68530,67240,67850,1546200,65128.12,57521.775,60795.33709,0,0
2028,2021-02-24,67550,67550,66030,66870,820100,65158.54,57592.025,60795.33709,0,0
2029,2021-02-25,67550,67850,66940,67690,1366000,65205.36,57665.675,61097.69664,0,0
2030,2021-02-26,66180,67770,66180,67770,872900,65279.76,57742.625,61097.69664,0,0
2031,2021-03-01,68530,69740,67850,69740,1661100,65367.58,57832.675,62740.04243,0,0
2032,2021-03-02,69820,70960,69060,69060,1386700,65428.18,57921.475,64005.75065,0,0
2033,2021-03-03,69060,69440,68460,69060,696900,65513,58000.925,64005.75065,0,0
2034,2021-03-04,69220,69820,67550,68990,1325100,65590.4,58075.275,64005.75065,0,0
2035,2021-03-05,69970,71120,68680,70200,1469200,65718,58157.875,64005.75065,0,0
2036,2021-03-08,72100,72860,71120,72100,1649000,65871.2,58247.025,65733.48723,0,0
2037,2021-03-09,71950,71950,69060,71120,696100,65983.6,58335.275,65733.48723,0,0
2038,2021-03-10,70660,70660,69060,69820,995600,66085.4,58417.775,65733.48723,0,0
2039,2021-03-11,70580,70580,69820,70360,337200,66207,58498.625,65733.48723,0,0
2040,2021-03-12,70580,70580,68990,69140,398400,66316.4,58572.975,65733.48723,0,0
2041,2021-03-15,69440,69820,69140,69140,398200,66421,58651.325,65733.48723,0,0
2042,2021-03-16,69140,69440,68080,68530,893400,66472.6,58724.825,65733.48723,0,0
2043,2021-03-17,68610,72100,68000,70430,798700,66559.2,58804.575,65733.48723,0,0
2044,2021-03-18,70510,70580,69440,69670,276400,66633.6,58876.575,65733.48723,0,0
2045,2021-03-19,68680,68990,68080,68990,966800,66699,58939.375,65733.48723,0,0
2046,2021-03-22,69060,69520,68310,68680,510900,66724.6,59000.625,65733.48723,0,0
